total_loss,pde_loss,terminal_loss,VPP_penalty,grad_norm_f,control_loss,mean_integrand,grad_norm_g
0.8745702,0.8740324,0.00053778436,0.0,28.788473,1688.4918,0.09780869,1000.0
0.0853356,0.03408502,0.00049998204,0.050750595,6.283172,549.218,0.107771546,999.99994
0.28943673,0.28798527,0.0014124553,3.9019436e-05,17.36478,558.2374,0.13970703,1000.0
0.026260562,0.02540334,0.0008572228,0.0,3.1195261,644.55255,0.1703846,999.99994
0.16356255,0.16122939,0.0023331582,0.0,11.370818,668.62524,0.19153868,1000.0
0.10142105,0.09865013,0.0027709212,0.0,8.636234,644.95795,0.21369551,1000.0001
0.03898687,0.036730286,0.0022565816,0.0,4.275263,585.3043,0.24427639,1000.0001
0.14156598,0.1390458,0.0025201703,0.0,10.647727,501.6323,0.26943463,999.99994
0.046399944,0.04296031,0.0034396367,0.0,3.5848827,464.9088,0.27359143,329.32242
0.06959731,0.065570734,0.004026579,0.0,6.8930573,484.54013,0.27039653,733.3518
0.08473843,0.081834085,0.0029043504,0.0,8.215472,499.85773,0.26828897,690.86084
0.032755904,0.030660493,0.0020954097,0.0,2.4172409,498.7567,0.26800564,617.4881
0.04779565,0.0455825,0.0022131503,0.0,5.155016,478.08145,0.2701724,540.8608
0.053266615,0.051052287,0.002214326,0.0,5.901482,454.96317,0.2711912,486.4443
0.0356792,0.03356254,0.0021166592,0.0,2.8486724,440.41885,0.26942605,360.86044
0.030675298,0.028667482,0.0020078167,0.0,2.7887082,433.91653,0.26316985,273.78403
0.03428839,0.032056388,0.0022320047,0.0,3.5733113,429.6586,0.25458595,292.36386
0.036128484,0.03325581,0.0028726738,0.0,2.8320577,414.9254,0.25207874,336.74066
0.021360185,0.018221406,0.00313761,1.1705848e-06,1.922957,392.37137,0.2572745,478.9292
0.01798245,0.01502192,0.0029372452,2.3283741e-05,2.0246599,378.33417,0.2646276,791.5872
0.028380554,0.025543498,0.0027644015,7.2654984e-05,2.59293,432.9326,0.26972094,411.6207
0.020944893,0.017929338,0.0028606136,0.00015494294,2.422366,403.6877,0.26600084,688.91516
0.011014075,0.0074779373,0.0032451218,0.00029101616,1.1062639,415.6411,0.25498286,796.37146
0.021882312,0.017946793,0.003481789,0.00045373163,1.8905936,440.02054,0.25030166,519.2444
0.02048245,0.016774032,0.003210334,0.00049808406,2.6214375,399.792,0.25397223,495.28363
0.009526967,0.006351116,0.0028144822,0.00036136902,1.8196502,433.3573,0.25803038,883.5779
0.012278214,0.009440451,0.002661826,0.00017593706,0.8653093,393.90475,0.26080814,804.46893
0.016217716,0.013465333,0.002687701,6.468188e-05,2.279245,343.10696,0.26031372,467.1785
0.010631909,0.007871668,0.0027423755,1.7865446e-05,2.4352496,340.62833,0.25349575,1000.00006
0.007798697,0.005120133,0.0026761899,2.3739228e-06,0.89226997,347.68875,0.24499553,1000.00006
0.011728695,0.009274367,0.0024543277,0.0,1.7345994,308.69748,0.24171108,324.62833
0.010849394,0.008618905,0.0022304882,0.0,2.4816961,303.33508,0.24256076,920.49097
0.0069644228,0.004867044,0.0020973792,0.0,1.5020779,297.16507,0.24322075,984.1643
0.0072740307,0.0052480404,0.00202599,0.0,0.88498116,285.04364,0.24077643,688.5244
0.009010253,0.0070459414,0.0019643113,0.0,2.0389068,286.43787,0.23460707,883.44305
0.0072779385,0.005434482,0.0018434569,0.0,1.8123851,292.5146,0.22777715,1000.0
0.0053991666,0.0037680217,0.0016311447,0.0,0.6410193,281.92755,0.22405766,851.0442
0.0061471406,0.0047501544,0.0013969861,0.0,1.3468225,274.43457,0.22305559,445.36624
0.006701408,0.005491317,0.001210091,0.0,1.7415189,279.21735,0.22248763,999.99994
0.00541768,0.004332131,0.0010851687,3.8066736e-07,1.0269963,277.99802,0.22089134,999.99994
0.0044226567,0.003395448,0.0010218428,5.3657577e-06,0.73702097,278.80624,0.21693689,195.94872
0.004767751,0.0037595273,0.0009912105,1.7013013e-05,1.2583836,315.05847,0.21159072,1000.00006
0.005064226,0.004092067,0.00093915407,3.3005166e-05,1.0802976,303.4945,0.20867404,1000.00006
0.0041901437,0.0032931408,0.000851018,4.5985154e-05,0.5824265,286.1454,0.20859937,491.14548
0.0034446733,0.002636875,0.0007558506,5.194756e-05,0.7465634,316.85352,0.20876004,972.3569
0.004105364,0.0033673563,0.00068461965,5.338812e-05,0.9095469,294.89005,0.20815377,1000.0
0.0043269764,0.0036250027,0.00064936443,5.2609117e-05,0.6862342,303.82535,0.2062706,672.40985
0.0033160602,0.0026279478,0.00063901045,4.9101967e-05,0.442099,319.55035,0.20260915,802.00354
0.0030641383,0.0023942892,0.0006289386,4.0910432e-05,0.49904278,327.76462,0.19935003,1000.0
0.003737756,0.0030978746,0.0006078335,3.204808e-05,0.6082075,305.52237,0.19848813,341.18976
0.0033645714,0.0027624054,0.0005770486,2.5117382e-05,0.42736924,316.9399,0.19870405,745.06323
0.0026866929,0.002123806,0.0005419081,2.0978921e-05,0.20412599,307.8954,0.19856952,926.8333
0.0029575364,0.0024248709,0.00051356875,1.909677e-05,0.39745814,291.1588,0.19764094,337.97055
0.003158304,0.0026383302,0.00050143275,1.8540957e-05,0.41759497,291.90417,0.19570106,1000.0
0.002713053,0.0021924342,0.0005023734,1.8245648e-05,0.20548594,302.2667,0.19401957,1000.00006
0.0025701676,0.0020439366,0.00050808396,1.8147106e-05,0.22492604,291.9222,0.19350448,587.6921
0.0027516044,0.0022234418,0.0005095545,1.8608098e-05,0.32331154,281.67087,0.19373564,1000.0
0.0026612596,0.0021409327,0.0005006946,1.9632345e-05,0.27962464,318.59875,0.1940968,693.4478
0.002456861,0.0019522618,0.00048372507,2.087419e-05,0.2764817,287.14798,0.19332482,1000.0
0.002431398,0.0019420222,0.00046719454,2.2181312e-05,0.2584746,271.21405,0.19185181,999.99994
0.002445949,0.0019644403,0.0004584018,2.31068e-05,0.21170685,250.85052,0.1906694,233.84319
0.0023831667,0.0019020936,0.000457096,2.3977083e-05,0.3139933,244.40318,0.19020009,1000.0
0.0022687018,0.0017848042,0.00045903437,2.4863302e-05,0.28901583,240.2062,0.19093648,1000.00006
0.0022134106,0.0017294008,0.00045783934,2.6170335e-05,0.12424924,227.91046,0.19196868,977.3214
0.0022513308,0.001773179,0.00045071362,2.7438044e-05,0.30019525,223.39311,0.19213594,1000.0
0.002185445,0.0017164416,0.00044068036,2.8323147e-05,0.3757042,219.89928,0.19112891,999.99994
0.002042291,0.001582295,0.0004318241,2.817172e-05,0.17150232,213.10638,0.1896643,770.57355
0.00207076,0.001617998,0.00042566052,2.7101576e-05,0.19428638,207.63535,0.18899935,1000.0001
0.002112417,0.0016657327,0.00042164873,2.5035684e-05,0.37530285,199.62701,0.18953982,1000.00006
0.0019797194,0.0015375597,0.00041948797,2.2671633e-05,0.2823271,207.03282,0.19027033,999.99994
0.0019184693,0.0014802831,0.00041770714,2.0479065e-05,0.060485955,198.0521,0.19059077,1000.00006
0.0019854414,0.0015508522,0.00041610736,1.8481891e-05,0.2871924,185.57047,0.19010685,236.3906
0.0019237447,0.0014938602,0.0004134368,1.6447746e-05,0.29698536,189.56615,0.18867256,1000.0
0.0018418834,0.0014184552,0.00040919206,1.4236251e-05,0.10150796,184.22577,0.18775687,1000.00006
0.0018435813,0.0014269989,0.00040425814,1.23243235e-05,0.19606192,193.39513,0.18767305,1000.0
0.001829143,0.001417837,0.00040039187,1.0914126e-05,0.2733182,204.61919,0.1882806,999.9999
0.0017868739,0.0013780075,0.0003984643,1.0402213e-05,0.15387191,182.00818,0.1891029,1000.0
0.0017585708,0.0013495573,0.00039867754,1.0335883e-05,0.11378062,189.40013,0.18872294,1000.00006
0.001737046,0.001326658,0.00039991038,1.0477675e-05,0.18673325,201.59486,0.18771715,999.99994
0.0017327409,0.0013228995,0.00039945502,1.0386487e-05,0.18152654,197.83217,0.18746923,1000.0
0.0017212034,0.0013151922,0.0003960373,9.973919e-06,0.11243425,184.42398,0.18775941,720.70404
0.0016713863,0.0012708605,0.0003907783,9.747479e-06,0.10755691,192.2789,0.18801278,1000.00006
0.001671436,0.0012756466,0.00038608006,9.709213e-06,0.15059847,192.82016,0.18841435,1000.00006
0.0016649618,0.0012716572,0.00038326287,1.0041713e-05,0.1378943,196.07562,0.18811601,1000.0
0.0016165714,0.0012233849,0.0003826893,1.0497245e-05,0.06647896,193.06293,0.18761177,1000.00006
0.0016067155,0.0012123466,0.00038356386,1.0805121e-05,0.09563317,178.93092,0.18770395,1000.00006
0.001600845,0.0012064084,0.00038346037,1.0976302e-05,0.11875621,186.12788,0.18779393,1000.0
0.0015520866,0.0011595915,0.0003816182,1.0876955e-05,0.060456503,206.83937,0.18790627,999.99994
0.0015396816,0.00115021,0.00037844325,1.1028198e-05,0.03328982,201.84502,0.18833123,999.99994
0.0015419105,0.0011554946,0.0003753203,1.1095501e-05,0.07867273,183.81076,0.18826643,867.26746
0.0015238023,0.0011392343,0.00037342013,1.1147912e-05,0.07235898,180.6778,0.18779297,1000.00006
0.001503192,0.0011192609,0.0003728493,1.1081752e-05,0.03488136,170.9754,0.18773332,259.74106
0.0014834838,0.0010999194,0.0003727908,1.0773633e-05,0.050222117,171.11427,0.18787016,1000.00006
0.0014724357,0.0010898205,0.00037219352,1.0421655e-05,0.050947554,165.7722,0.18830395,841.9859
0.00145568,0.0010749415,0.000370713,1.0025398e-05,0.04645182,175.99626,0.18823825,1000.00006
0.0014397247,0.0010612764,0.0003688468,9.601493e-06,0.051127236,177.08063,0.18793549,999.99994
0.0014238504,0.0010477825,0.00036690236,9.165578e-06,0.030444747,163.61809,0.18791007,999.99994
0.0013915881,0.0010173391,0.00036554324,8.705925e-06,0.045363612,175.72531,0.1875431,999.9999
0.0013584876,0.0009854629,0.00036458997,8.434746e-06,0.06294312,181.92987,0.18737817,1000.0
0.0013547007,0.0009825461,0.00036408656,8.067988e-06,0.019024331,175.18105,0.18803173,1000.00006
0.0013719396,0.0010006704,0.00036344666,7.822472e-06,0.05745282,160.6753,0.18862996,1000.00006
0.0013473465,0.0009776023,0.00036219816,7.546036e-06,0.0457083,186.73732,0.18776521,999.99994
0.0013645135,0.0009966894,0.00036051235,7.3118704e-06,0.04004547,210.16963,0.18652917,1000.00006
0.0013458051,0.0009798589,0.000358801,7.145165e-06,0.024177732,206.03766,0.18671681,1000.0
0.0013246177,0.0009604218,0.00035709515,7.1007285e-06,0.065071754,180.76015,0.18803826,1000.0
0.0013149454,0.0009529892,0.0003550541,6.902126e-06,0.040118095,165.91823,0.18861939,999.99994
0.0012902219,0.0009302344,0.0003531705,6.8170225e-06,0.04526235,170.19908,0.18840092,1000.0
0.0012874968,0.0009291747,0.00035152637,6.7956944e-06,0.065958515,159.56212,0.18835625,1000.0
0.0012780192,0.0009209225,0.00035021274,6.884002e-06,0.042134486,149.7768,0.18818082,546.8168
0.0012649929,0.00090882386,0.00034921928,6.9497805e-06,0.033669677,153.53923,0.1879404,999.9999
0.0012582578,0.00090304314,0.0003482441,6.9705125e-06,0.04103135,149.40114,0.18828698,1000.0
0.0012362249,0.00088242715,0.0003470772,6.7205233e-06,0.03414532,159.30827,0.18835233,1000.00006
0.0012224673,0.00087050156,0.00034556608,6.399545e-06,0.03268513,163.65611,0.18804286,1000.0
0.0012248048,0.00087455625,0.00034400754,6.2410327e-06,0.03212578,153.82043,0.18788008,1000.0
0.0012195489,0.00087116624,0.00034232574,6.056835e-06,0.03815644,171.22623,0.187261,999.99994
0.0012260923,0.0008793371,0.00034082675,5.928456e-06,0.035048965,183.22507,0.18686372,1000.00006
0.0012037891,0.00085839967,0.00033952727,5.8622177e-06,0.045308482,171.4531,0.18757509,1000.00006
0.0011903392,0.00084646605,0.00033814268,5.730399e-06,0.077454485,146.54991,0.18829538,218.8343
0.0011636385,0.0008213624,0.00033679025,5.485896e-06,0.035321914,158.23816,0.1879583,1000.0
0.0011541012,0.0008134968,0.00033528422,5.3202098e-06,0.045273513,158.77792,0.18768726,1000.0
0.0011573312,0.00081839313,0.00033374014,5.1978323e-06,0.04457789,147.15065,0.18786426,1000.0
0.0011451831,0.00080789556,0.00033214496,5.1424922e-06,0.03901048,152.7904,0.1877082,999.99994
0.0011312165,0.000795481,0.00033070814,5.027343e-06,0.018820958,164.65263,0.18754226,1000.00006
0.0011234469,0.0007889444,0.00032965824,4.8441275e-06,0.047100496,158.276,0.18792276,1000.0
0.0011282859,0.00079501513,0.00032872762,4.5431425e-06,0.045206174,149.52623,0.18802638,952.7556
0.0011165495,0.0007847879,0.0003274572,4.3044724e-06,0.022298029,152.7868,0.18770088,999.99994
0.0011110011,0.0007809808,0.00032591252,4.1078165e-06,0.042813648,146.77995,0.18774249,999.99994
0.001102516,0.00077418576,0.00032437226,3.9578977e-06,0.045779914,160.3575,0.18756457,1000.0
0.001101678,0.0007745931,0.00032322612,3.858773e-06,0.024804544,166.9567,0.18746723,1000.0
0.0010890868,0.0007628629,0.0003224464,3.7774148e-06,0.044330552,151.56093,0.18785256,1000.00006
0.0010691418,0.0007437937,0.0003217003,3.6478018e-06,0.04092801,153.61763,0.18774109,1000.0
0.0010516568,0.0007275429,0.00032062232,3.4915392e-06,0.017099084,160.81828,0.18738092,1000.0
0.0010553903,0.00073272927,0.00031927018,3.3909855e-06,0.021824569,152.71152,0.18753797,1000.0
0.0010626256,0.00074153696,0.00031774203,3.3466083e-06,0.025143282,155.55316,0.18743691,999.99994
0.001063826,0.00074404903,0.00031641728,3.3597778e-06,0.023427762,163.29591,0.18728438,999.99994
0.0010458373,0.00072712335,0.00031545135,3.2626106e-06,0.030745111,148.333,0.1876688,999.99994
0.0010270599,0.000709281,0.00031455848,3.220417e-06,0.024896592,150.071,0.18760198,999.99994
0.0010144752,0.0006976782,0.00031359616,3.200912e-06,0.015380741,154.74254,0.1873547,1000.0
0.0010187112,0.0007032584,0.00031222592,3.226915e-06,0.015911931,144.92525,0.18759494,1000.00006
0.0010122906,0.0006984881,0.00031055356,3.2489334e-06,0.0110111125,146.29716,0.18751472,1000.0
0.0010058084,0.00069345743,0.0003091094,3.2414953e-06,0.019721739,154.4142,0.18728828,1000.0001
0.0009992847,0.0006881832,0.00030788948,3.2120543e-06,0.016541192,142.58919,0.18752302,1000.0001
0.0009886252,0.0006784382,0.00030702003,3.1669847e-06,0.006069762,146.24493,0.1873537,1000.0
0.0009760869,0.0006670471,0.00030597864,3.0611454e-06,0.018915934,153.66376,0.18706922,999.99994
0.000978595,0.0006707483,0.0003048672,2.9795656e-06,0.012611045,146.20044,0.1872775,1000.0001
0.0009711639,0.00066473096,0.0003035312,2.9017249e-06,0.012005799,149.24576,0.18720423,1000.0
0.00096340675,0.0006585026,0.0003021329,2.771278e-06,0.013034029,162.54893,0.18695416,999.99994
0.000960689,0.0006569701,0.00030105544,2.6634916e-06,0.011694957,147.7053,0.18720442,1000.0
0.00094945217,0.0006467782,0.00030014245,2.5315032e-06,0.016064622,152.16898,0.18699957,999.99994
0.000936737,0.00063508074,0.0002992392,2.4170865e-06,0.023213131,156.80774,0.18673521,999.99994
0.00093987194,0.00063924066,0.0002982928,2.3385037e-06,0.015764495,144.5623,0.1870234,999.99994
0.00093812664,0.00063868496,0.00029720404,2.237704e-06,0.02693381,137.55235,0.18708266,1000.0001
0.0009309426,0.0006328462,0.00029598444,2.1119697e-06,0.013079948,137.0368,0.18686609,1000.0
0.00092646223,0.00062958145,0.00029487704,2.0037269e-06,0.007943283,116.13763,0.18707937,1000.0
0.0009120071,0.0006161724,0.00029394167,1.893092e-06,0.03132203,122.43308,0.18682061,1000.00006
0.0008982391,0.00060338003,0.00029302944,1.8295991e-06,0.034302253,127.8583,0.18651171,999.99994
0.00090269005,0.0006088052,0.00029212172,1.7630963e-06,0.01948176,117.38537,0.18685345,1000.0
0.0009070272,0.00061415083,0.00029111723,1.7591319e-06,0.043061074,108.11639,0.18700162,1000.00006
0.00089967507,0.0006079786,0.00029000072,1.6956993e-06,0.01626104,114.229935,0.18683915,999.9999
0.0008940012,0.0006034133,0.00028892123,1.6666476e-06,0.0122450935,101.92756,0.18695053,909.03033
0.00087819644,0.00058866735,0.00028788572,1.6434033e-06,0.049790546,113.78834,0.18651117,999.99994
0.0008636678,0.0005750123,0.00028703804,1.6174602e-06,0.03914568,118.685715,0.18620624,999.99994
0.0008686615,0.00058083393,0.00028623073,1.5968267e-06,0.031179551,107.63632,0.18665761,1000.0
0.000877008,0.0005900599,0.00028538168,1.5664326e-06,0.056216802,102.2011,0.18678404,1000.00006
0.0008729442,0.00058707624,0.00028436142,1.5065224e-06,0.020717291,110.91363,0.18645577,1000.0
0.0008632316,0.0005786033,0.00028316848,1.459864e-06,0.015154259,97.63816,0.18658048,999.99994
0.0008500091,0.00056648004,0.00028211376,1.4153195e-06,0.04371741,101.56611,0.18647243,1000.0
0.00083969434,0.0005571453,0.00028115994,1.3891247e-06,0.035812117,106.18843,0.18636607,1000.0001
0.000842642,0.0005608362,0.0002804263,1.3794754e-06,0.02284571,95.58088,0.18672246,1000.0
0.0008415784,0.0005604502,0.00027976118,1.3670234e-06,0.034759387,100.78101,0.18651,999.99994
0.00083885924,0.0005585319,0.0002790079,1.3194294e-06,0.011503077,110.748405,0.18609686,999.99994
0.00083050656,0.0005511462,0.00027810456,1.2557463e-06,0.011068187,97.01071,0.18637566,999.99994
0.00082300056,0.000544795,0.00027697877,1.2267948e-06,0.015571591,97.68601,0.18641494,1000.0
0.0008148569,0.0005378018,0.00027584622,1.2088652e-06,0.024712732,104.536575,0.18626271,999.99994
0.00081539364,0.00053924875,0.00027495492,1.1899969e-06,0.015367594,98.38447,0.18645583,1000.0
0.0008097037,0.00053438044,0.00027415188,1.1714e-06,0.007836221,105.280205,0.18621573,1000.00006
0.0008071865,0.0005325425,0.00027351518,1.1287998e-06,0.009425202,113.64472,0.18590616,1000.00006
0.0008014387,0.0005276356,0.0002726997,1.1034119e-06,0.021959854,98.04275,0.1862845,1000.0
0.0007936924,0.000520922,0.0002717023,1.068102e-06,0.012854564,97.92952,0.18623747,1000.00006
0.00078431837,0.0005126836,0.0002705976,1.0371789e-06,0.018946243,99.4905,0.18590134,999.99994
0.00078595575,0.0005153122,0.00026962502,1.0185859e-06,0.0119175855,88.62602,0.18608159,1000.0
0.0007818756,0.00051209616,0.0002687673,1.0121643e-06,0.011970725,91.21168,0.1860053,1000.0
0.00077836384,0.0005091708,0.0002681733,1.0197392e-06,0.012423612,98.39411,0.18585247,999.99994
0.0007737512,0.0005053253,0.00026742212,1.0037365e-06,0.021145463,82.10981,0.18616031,1000.00006
0.00076592754,0.0004984163,0.00026653789,9.733241e-07,0.015339783,85.294044,0.18591276,999.99994
0.0007563508,0.0004898762,0.00026552583,9.488069e-07,0.010266799,90.41157,0.18558292,999.99994
0.0007586755,0.00049319846,0.0002645448,9.3225884e-07,0.007427569,79.92377,0.18590288,1000.00006
0.00075567217,0.00049111404,0.00026366138,8.9674654e-07,0.0076024253,79.95297,0.18595098,1000.00006
0.000752394,0.0004885696,0.00026297115,8.531908e-07,0.01750863,87.929085,0.1857057,1000.0
0.00074765796,0.00048451638,0.00026231096,8.3064606e-07,0.008686539,73.10667,0.18591137,999.99994
0.00073865516,0.00047620584,0.00026162225,8.2704383e-07,0.007868915,80.44013,0.1856609,1000.0
0.0007294133,0.00046791713,0.00026070274,7.9343556e-07,0.009109551,86.71404,0.18539251,1000.0
0.00073210464,0.00047153624,0.00025979173,7.76676e-07,0.020423163,76.584175,0.18576469,1000.0
0.0007306762,0.0004709555,0.00025895832,7.6241577e-07,0.018192982,71.62253,0.18583073,1000.0
0.0007266654,0.00046770263,0.00025820502,7.577844e-07,0.017053518,79.48536,0.18559624,1000.0
0.00072301977,0.00046477662,0.00025750432,7.3880335e-07,0.016244622,65.81647,0.18582958,999.99994
0.00071228243,0.00045474328,0.00025682454,7.146418e-07,0.023993777,78.86818,0.18546146,1000.0
0.0007022031,0.00044547243,0.0002560239,7.067862e-07,0.011591081,85.16088,0.1850965,1000.00006
0.0007069435,0.00045097934,0.00025526286,7.013608e-07,0.044903167,75.15829,0.18549038,1000.00006
0.0007102729,0.00045512163,0.00025447662,6.7466937e-07,0.04291063,64.23738,0.18572237,1000.0
0.0007050264,0.00045063507,0.00025374393,6.47367e-07,0.014499168,72.19846,0.185534,1000.0
0.00070121,0.00044770353,0.00025287183,6.346474e-07,0.040660225,60.204605,0.18566988,611.53546
0.0006914458,0.00043875223,0.00025206897,6.245882e-07,0.047011584,72.58658,0.18537956,1000.0
0.0006834303,0.0004314564,0.0002513189,6.5498494e-07,0.010108567,73.95873,0.1853321,1000.0
0.00068986876,0.00043850337,0.000250726,6.394134e-07,0.05552585,60.175304,0.18566912,999.9999
0.00070837984,0.0004577116,0.0002500381,6.300878e-07,0.01890836,88.972885,0.18488732,1000.0
0.0007410261,0.0004911261,0.00024928985,6.101278e-07,0.03540728,106.23664,0.18409,1000.0
0.0007113477,0.00046228233,0.0002484499,6.1543335e-07,0.013498602,93.77994,0.18466592,1000.00006
0.0006824401,0.0004342763,0.00024755148,6.1234465e-07,0.065734334,59.295605,0.18576409,1000.0001
0.0006507392,0.00040331687,0.00024681998,6.023339e-07,0.022941591,82.64688,0.1848767,1000.0
0.0006514815,0.00040478504,0.00024609442,6.0202603e-07,0.09562224,97.34343,0.1834703,1000.00006
0.0006401356,0.0003941048,0.00024540754,6.233014e-07,0.034905266,94.6549,0.18371564,1000.0
0.0006658539,0.00042057715,0.00024463236,6.4439706e-07,0.10844839,77.56425,0.18523182,999.99994
0.0006788965,0.00043447825,0.00024378931,6.289243e-07,0.108481586,60.458485,0.18574405,1000.0
0.0006559074,0.00041232025,0.0002430163,5.708149e-07,0.04723271,73.99466,0.18504523,1000.0
0.00066273526,0.00041976085,0.00024243878,5.356112e-07,0.13419095,65.841385,0.18506527,999.99994
0.0006573316,0.0004150331,0.00024176056,5.3792775e-07,0.100495614,58.155716,0.18538098,999.99994
0.0006432954,0.0004013819,0.0002414039,5.0959545e-07,0.03364052,59.793358,0.18541831,1000.0
0.00064994616,0.00040843294,0.00024103237,4.808364e-07,0.116239466,56.192703,0.185191,1000.00006
0.00064551155,0.00040475468,0.0002403199,4.3697221e-07,0.081378095,51.41228,0.18479304,1000.00006
0.0006336373,0.00039380894,0.00023946716,3.612248e-07,0.042966135,62.02876,0.1845232,1000.00006
0.00063357037,0.00039482702,0.00023841982,3.2354197e-07,0.07839527,62.856888,0.18467283,1000.00006
0.00063736853,0.0003995954,0.00023745425,3.1883926e-07,0.03995599,63.86257,0.18483418,1000.0
0.0006294187,0.00039213232,0.00023696222,3.2417174e-07,0.057711475,58.983334,0.18490137,999.99994
0.00062103604,0.00038400225,0.00023673136,3.0242185e-07,0.055173837,55.976864,0.18480517,999.99994
0.0006192632,0.0003826487,0.00023632786,2.8668498e-07,0.033955306,53.758194,0.18482576,1000.00006
0.00062373135,0.00038789745,0.00023557608,2.577746e-07,0.05137017,62.979477,0.18471198,999.99994
0.00061937957,0.00038472048,0.00023439285,2.662312e-07,0.0435093,63.64701,0.18452343,999.9999
0.00060875085,0.00037519858,0.00023325977,2.924788e-07,0.028194115,52.48731,0.18472338,800.113
0.00060211035,0.00036902458,0.00023277433,3.114514e-07,0.03362698,61.793518,0.18461895,1000.00006
0.0005987479,0.00036582194,0.00023261101,3.1494884e-07,0.01560998,61.3504,0.18452196,999.99994
0.0006026796,0.00037008652,0.0002322715,3.2161378e-07,0.021431189,61.44861,0.18436942,1000.0
0.0005976876,0.0003658263,0.00023155486,3.0645526e-07,0.020354401,59.259853,0.18435216,1000.00006
0.0005901438,0.00035925547,0.00023058144,3.0685322e-07,0.00791469,53.64037,0.1844824,1000.00006
0.0005898913,0.00035994715,0.00022963567,3.0844336e-07,0.028038543,48.868454,0.18463401,1000.0
0.00059282826,0.00036351557,0.00022902296,2.8976925e-07,0.028119488,64.73085,0.18423438,1000.00006
0.00060205424,0.00037310942,0.00022865794,2.869114e-07,0.030900432,71.10226,0.18394826,1000.0
0.0005871372,0.00035872546,0.00022812176,2.9001316e-07,0.025097944,64.05274,0.18435504,1000.0
0.0005703018,0.00034264196,0.00022737746,2.8238378e-07,0.033115223,61.22882,0.18420762,1000.0001
0.00056216953,0.00033523107,0.0002266712,2.6721267e-07,0.023082724,64.70251,0.183895,999.99994
0.0005672966,0.00034092017,0.00022612407,2.523484e-07,0.014678347,53.321243,0.18435045,1000.0
0.00057759776,0.0003518716,0.00022548572,2.4046136e-07,0.039147258,59.060276,0.18429756,1000.0
0.00058590993,0.00036088296,0.00022479014,2.3683111e-07,0.045624357,70.769585,0.18386516,1000.00006
0.0005683302,0.00034404837,0.0002240461,2.3568396e-07,0.028568381,55.37864,0.18407947,1000.0
0.00056295755,0.00033945063,0.00022327162,2.352487e-07,0.04895056,54.15161,0.18408576,999.99994
0.00055331725,0.00033068788,0.0002223885,2.4085958e-07,0.01701772,60.315197,0.18398474,1000.0001
0.00055417,0.00033238542,0.00022154632,2.3823983e-07,0.012709349,50.50399,0.18426348,1000.0
0.00056481163,0.00034360748,0.00022098508,2.1909828e-07,0.040986873,57.751698,0.18391284,1000.00006
0.0005667571,0.000345814,0.00022072121,2.2187064e-07,0.039963417,65.963776,0.18360539,999.99994
0.0005503938,0.00032963615,0.00022055322,2.0436622e-07,0.025647065,49.717674,0.18416725,1000.0
0.0005422988,0.00032194678,0.00022017311,1.7887518e-07,0.032504696,53.89949,0.18388082,999.99994
0.00053547695,0.0003157321,0.00021958063,1.642618e-07,0.020154862,60.24142,0.18328847,1000.00006
0.00053730025,0.00031833226,0.00021880916,1.588488e-07,0.013202257,49.554672,0.18367568,1000.0
0.0005387083,0.00032047706,0.00021807852,1.5276214e-07,0.015662355,54.01251,0.18392827,1000.0001
0.0005418137,0.00032427543,0.00021738886,1.4935671e-07,0.023746962,65.230804,0.18370825,1000.00006
0.0005313728,0.00031450985,0.0002167168,1.4618719e-07,0.01819464,49.545742,0.18389206,1000.00006
0.00052817597,0.00031183645,0.00021619079,1.4871566e-07,0.01575759,51.15675,0.18370141,1000.00006
0.00052400335,0.00030812336,0.00021575304,1.269259e-07,0.016503679,57.24969,0.1835093,999.99994
0.0005234658,0.00030809885,0.00021525452,1.1247071e-07,0.010142618,47.02389,0.18389344,1000.00006
0.00052073837,0.00030581077,0.00021483043,9.716907e-08,0.017142076,51.65304,0.18362845,1000.00006
0.0005247263,0.00031028263,0.00021435024,9.3427055e-08,0.027432684,62.160416,0.18319196,1000.00006
0.0005167353,0.00030283976,0.00021379365,1.0193526e-07,0.013563945,46.193474,0.18371071,999.99994
0.00051492004,0.0003016372,0.00021317524,1.07620984e-07,0.015028166,50.746387,0.18355536,1000.0
0.0005112709,0.00029869127,0.00021247039,1.0924287e-07,0.010246607,57.449947,0.18309356,999.99994
0.00051071774,0.0002988174,0.00021178277,1.175822e-07,0.0156097775,46.63341,0.18342462,1000.0
0.00050837797,0.00029710165,0.00021116296,1.1331757e-07,0.011906879,48.978165,0.18348603,1000.00006
0.000510316,0.0002994395,0.00021077335,1.03114914e-07,0.02206984,58.842587,0.18321243,1000.00006
0.0005026182,0.0002920515,0.00021047557,9.117925e-08,0.00847689,42.9727,0.18342537,999.99994
0.00050053414,0.00029028964,0.00021016515,7.9315896e-08,0.007936813,50.729992,0.18309975,999.99994
0.0004967882,0.0002871086,0.0002096053,7.426593e-08,0.009660308,57.72151,0.18282375,1000.0001
0.0004971639,0.00028813613,0.00020895308,7.4680194e-08,0.03313956,47.539017,0.1832477,999.99994
0.0004943927,0.0002860575,0.00020826363,7.157718e-08,0.02680033,44.960697,0.18332796,999.99994
0.0004931698,0.00028547583,0.00020762268,7.133322e-08,0.026548767,54.393288,0.18303747,1000.00006
